provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
BI,2020-07-28,158,158,0,0,0
BU,2020-07-28,15,15,0,0,0
C,2020-07-28,10,10,0,0,0
CA,2020-07-28,9,9,0,0,0
CC,2020-07-28,10,10,0,0,0
CE,2020-07-28,0,0,0,0,0
CO,2020-07-28,19,19,0,0,0
CR,2020-07-28,18,18,0,0,0
CS,2020-07-28,4,4,0,0,0
CU,2020-07-28,0,0,0,0,0
GC,2020-07-28,5,5,0,0,0
GI,2020-07-28,56,56,0,0,0
GR,2020-07-28,8,8,0,0,0
GU,2020-07-28,11,11,0,0,0
H,2020-07-28,7,7,0,0,0
HU,2020-07-28,53,53,0,0,0
J,2020-07-28,4,4,0,0,0
L,2020-07-28,143,142,0,1,0
LE,2020-07-28,2,2,0,0,0
LO,2020-07-28,9,9,0,0,0
LU,2020-07-28,1,1,0,0,0
M,2020-07-28,555,555,0,0,0
MA,2020-07-28,29,29,0,0,0
ME,2020-07-28,1,1,0,0,0
MU,2020-07-28,74,74,0,0,0
NA,2020-07-28,40,40,0,0,0
O,2020-07-28,13,13,0,0,0
OR,2020-07-28,1,1,0,0,0
P,2020-07-28,3,3,0,0,0
PM,2020-07-28,52,52,0,0,0
PO,2020-07-28,4,4,0,0,0
S,2020-07-28,7,7,0,0,0
SA,2020-07-28,7,7,0,0,0
SE,2020-07-28,27,27,0,0,0
SG,2020-07-28,6,6,0,0,0
SO,2020-07-28,7,7,0,0,0
SS,2020-07-28,43,43,0,0,0
T,2020-07-28,34,34,0,0,0
TE,2020-07-28,77,77,0,0,0
TF,2020-07-28,4,4,0,0,0
TO,2020-07-28,17,17,0,0,0
V,2020-07-28,127,127,0,0,0
VA,2020-07-28,37,37,0,0,0
VI,2020-07-28,28,28,0,0,0
Z,2020-07-28,387,382,0,0,5
ZA,2020-07-28,3,3,0,0,0
A,2020-07-29,86,86,0,0,0
AB,2020-07-29,3,3,0,0,0
AL,2020-07-29,43,43,0,0,0
AV,2020-07-29,1,1,0,0,0
B,2020-07-29,853,852,0,1,0
BA,2020-07-29,15,15,0,0,0
BI,2020-07-29,132,132,0,0,0
BU,2020-07-29,20,20,0,0,0
C,2020-07-29,12,12,0,0,0
CA,2020-07-29,5,5,0,0,0
CC,2020-07-29,2,2,0,0,0
CE,2020-07-29,0,0,0,0,0
CO,2020-07-29,16,16,0,0,0
CR,2020-07-29,23,23,0,0,0
CS,2020-07-29,15,15,0,0,0
CU,2020-07-29,2,2,0,0,0
GC,2020-07-29,4,4,0,0,0
GI,2020-07-29,58,57,0,1,0
GR,2020-07-29,7,7,0,0,0
GU,2020-07-29,9,9,0,0,0
H,2020-07-29,2,2,0,0,0
HU,2020-07-29,84,83,0,0,1
J,2020-07-29,4,4,0,0,0
L,2020-07-29,119,117,0,2,0
LE,2020-07-29,2,2,0,0,0
LO,2020-07-29,3,3,0,0,0
LU,2020-07-29,2,2,0,0,0
M,2020-07-29,508,508,0,0,0
MA,2020-07-29,45,45,0,0,0
ME,2020-07-29,1,1,0,0,0
MU,2020-07-29,89,89,0,0,0
NA,2020-07-29,62,62,0,0,0
O,2020-07-29,15,15,0,0,0
OR,2020-07-29,5,5,0,0,0
P,2020-07-29,3,3,0,0,0
PM,2020-07-29,55,55,0,0,0
PO,2020-07-29,2,2,0,0,0
S,2020-07-29,10,10,0,0,0
SA,2020-07-29,3,3,0,0,0
SE,2020-07-29,22,22,0,0,0
SG,2020-07-29,1,1,0,0,0
SO,2020-07-29,8,8,0,0,0
SS,2020-07-29,29,29,0,0,0
T,2020-07-29,53,53,0,0,0
TE,2020-07-29,37,37,0,0,0
TF,2020-07-29,2,2,0,0,0
TO,2020-07-29,18,18,0,0,0
V,2020-07-29,162,162,0,0,0
VA,2020-07-29,30,30,0,0,0
VI,2020-07-29,39,39,0,0,0
Z,2020-07-29,415,413,0,0,2
ZA,2020-07-29,3,3,0,0,0
A,2020-07-30,57,57,0,0,0
AB,2020-07-30,4,4,0,0,0
AL,2020-07-30,77,77,0,0,0
AV,2020-07-30,0,0,0,0,0
B,2020-07-30,824,822,0,2,0
BA,2020-07-30,16,16,0,0,0
BI,2020-07-30,106,106,0,0,0
BU,2020-07-30,20,19,0,1,0
C,2020-07-30,22,22,0,0,0
CA,2020-07-30,16,16,0,0,0
CC,2020-07-30,4,4,0,0,0
CE,2020-07-30,0,0,0,0,0
CO,2020-07-30,29,29,0,0,0
CR,2020-07-30,12,12,0,0,0
CS,2020-07-30,12,12,0,0,0
CU,2020-07-30,0,0,0,0,0
GC,2020-07-30,9,9,0,0,0
GI,2020-07-30,57,57,0,0,0
GR,2020-07-30,18,18,0,0,0
GU,2020-07-30,9,9,0,0,0
H,2020-07-30,3,3,0,0,0
HU,2020-07-30,41,38,0,0,3
J,2020-07-30,5,5,0,0,0
L,2020-07-30,110,108,0,2,0
LE,2020-07-30,2,2,0,0,0
LO,2020-07-30,1,1,0,0,0
LU,2020-07-30,2,2,0,0,0
M,2020-07-30,552,552,0,0,0
MA,2020-07-30,30,30,0,0,0
ME,2020-07-30,4,4,0,0,0
MU,2020-07-30,63,63,0,0,0
NA,2020-07-30,52,52,0,0,0
O,2020-07-30,12,12,0,0,0
OR,2020-07-30,6,6,0,0,0
P,2020-07-30,4,4,0,0,0
PM,2020-07-30,76,76,0,0,0
PO,2020-07-30,5,5,0,0,0
S,2020-07-30,26,26,0,0,0
SA,2020-07-30,8,7,0,1,0
SE,2020-07-30,21,21,0,0,0
SG,2020-07-30,3,3,0,0,0
SO,2020-07-30,12,12,0,0,0
SS,2020-07-30,8,8,0,0,0
T,2020-07-30,38,38,0,0,0
TE,2020-07-30,42,42,0,0,0
TF,2020-07-30,1,1,0,0,0
TO,2020-07-30,17,17,0,0,0
V,2020-07-30,165,165,0,0,0
VA,2020-07-30,12,12,0,0,0
VI,2020-07-30,29,29,0,0,0
Z,2020-07-30,407,404,0,0,3
ZA,2020-07-30,8,8,0,0,0
A,2020-07-31,59,59,0,0,0
AB,2020-07-31,10,10,0,0,0
AL,2020-07-31,64,64,0,0,0
AV,2020-07-31,1,1,0,0,0
B,2020-07-31,925,925,0,0,0
BA,2020-07-31,18,18,0,0,0
BI,2020-07-31,116,116,0,0,0
BU,2020-07-31,45,44,0,1,0
C,2020-07-31,22,22,0,0,0
CA,2020-07-31,19,19,0,0,0
CC,2020-07-31,20,20,0,0,0
CE,2020-07-31,0,0,0,0,0
CO,2020-07-31,28,28,0,0,0
CR,2020-07-31,13,13,0,0,0
CS,2020-07-31,8,8,0,0,0
CU,2020-07-31,3,3,0,0,0
GC,2020-07-31,8,8,0,0,0
GI,2020-07-31,64,61,0,3,0
GR,2020-07-31,19,19,0,0,0
GU,2020-07-31,11,11,0,0,0
H,2020-07-31,9,9,0,0,0
HU,2020-07-31,69,69,0,0,0
J,2020-07-31,8,8,0,0,0
L,2020-07-31,109,106,0,3,0
LE,2020-07-31,2,2,0,0,0
LO,2020-07-31,7,7,0,0,0
LU,2020-07-31,1,1,0,0,0
M,2020-07-31,707,707,0,0,0
MA,2020-07-31,64,64,0,0,0
ME,2020-07-31,0,0,0,0,0
MU,2020-07-31,56,56,0,0,0
NA,2020-07-31,72,72,0,0,0
O,2020-07-31,12,12,0,0,0
OR,2020-07-31,5,5,0,0,0
P,2020-07-31,3,3,0,0,0
PM,2020-07-31,78,78,0,0,0
PO,2020-07-31,10,10,0,0,0
S,2020-07-31,16,16,0,0,0
SA,2020-07-31,24,24,0,0,0
SE,2020-07-31,26,26,0,0,0
SG,2020-07-31,7,7,0,0,0
SO,2020-07-31,25,25,0,0,0
SS,2020-07-31,22,22,0,0,0
T,2020-07-31,53,53,0,0,0
TE,2020-07-31,17,17,0,0,0
TF,2020-07-31,8,8,0,0,0
TO,2020-07-31,33,33,0,0,0
V,2020-07-31,156,156,0,0,0
VA,2020-07-31,29,29,0,0,0
VI,2020-07-31,40,40,0,0,0
Z,2020-07-31,409,405,0,0,4
ZA,2020-07-31,3,3,0,0,0
A,2020-08-01,71,71,0,0,0
AB,2020-08-01,3,3,0,0,0
AL,2020-08-01,69,69,0,0,0
AV,2020-08-01,2,2,0,0,0
B,2020-08-01,549,548,0,1,0
BA,2020-08-01,14,14,0,0,0
BI,2020-08-01,152,152,0,0,0
BU,2020-08-01,30,30,0,0,0
C,2020-08-01,25,25,0,0,0
CA,2020-08-01,19,19,0,0,0
CC,2020-08-01,4,4,0,0,0
CE,2020-08-01,0,0,0,0,0
CO,2020-08-01,19,19,0,0,0
CR,2020-08-01,13,13,0,0,0
CS,2020-08-01,8,8,0,0,0
CU,2020-08-01,0,0,0,0,0
GC,2020-08-01,17,17,0,0,0
GI,2020-08-01,25,25,0,0,0
GR,2020-08-01,16,16,0,0,0
GU,2020-08-01,10,10,0,0,0
H,2020-08-01,3,3,0,0,0
HU,2020-08-01,79,79,0,0,0
J,2020-08-01,8,8,0,0,0
L,2020-08-01,100,100,0,0,0
LE,2020-08-01,2,2,0,0,0
LO,2020-08-01,3,3,0,0,0
LU,2020-08-01,5,5,0,0,0
M,2020-08-01,660,660,0,0,0
MA,2020-08-01,64,64,0,0,0
ME,2020-08-01,8,8,0,0,0
MU,2020-08-01,82,82,0,0,0
NA,2020-08-01,88,88,0,0,0
O,2020-08-01,17,17,0,0,0
OR,2020-08-01,5,5,0,0,0
P,2020-08-01,0,0,0,0,0
PM,2020-08-01,112,112,0,0,0
PO,2020-08-01,6,6,0,0,0
S,2020-08-01,39,38,0,0,1
SA,2020-08-01,16,16,0,0,0
SE,2020-08-01,44,44,0,0,0
SG,2020-08-01,4,4,0,0,0
SO,2020-08-01,9,9,0,0,0
SS,2020-08-01,14,14,0,0,0
T,2020-08-01,43,43,0,0,0
TE,2020-08-01,14,14,0,0,0
TF,2020-08-01,11,11,0,0,0
TO,2020-08-01,30,30,0,0,0
V,2020-08-01,175,175,0,0,0
VA,2020-08-01,22,22,0,0,0
VI,2020-08-01,52,52,0,0,0
Z,2020-08-01,734,725,0,0,9
ZA,2020-08-01,3,3,0,0,0
A,2020-08-02,62,62,0,0,0
AB,2020-08-02,7,7,0,0,0
AL,2020-08-02,83,83,0,0,0
AV,2020-08-02,1,1,0,0,0
B,2020-08-02,368,368,0,0,0
BA,2020-08-02,15,15,0,0,0
BI,2020-08-02,218,218,0,0,0
BU,2020-08-02,41,41,0,0,0
C,2020-08-02,19,19,0,0,0
CA,2020-08-02,14,14,0,0,0
CC,2020-08-02,4,4,0,0,0
CE,2020-08-02,0,0,0,0,0
CO,2020-08-02,12,12,0,0,0
CR,2020-08-02,17,17,0,0,0
CS,2020-08-02,8,8,0,0,0
CU,2020-08-02,1,1,0,0,0
GC,2020-08-02,19,19,0,0,0
GI,2020-08-02,23,23,0,0,0
GR,2020-08-02,9,9,0,0,0
GU,2020-08-02,7,7,0,0,0
H,2020-08-02,3,3,0,0,0
HU,2020-08-02,29,29,0,0,0
J,2020-08-02,7,7,0,0,0
L,2020-08-02,57,57,0,0,0
LE,2020-08-02,0,0,0,0,0
LO,2020-08-02,5,4,0,1,0
LU,2020-08-02,2,2,0,0,0
M,2020-08-02,545,545,0,0,0
MA,2020-08-02,52,52,0,0,0
ME,2020-08-02,4,4,0,0,0
MU,2020-08-02,61,61,0,0,0
NA,2020-08-02,84,84,0,0,0
O,2020-08-02,11,11,0,0,0
OR,2020-08-02,5,5,0,0,0
P,2020-08-02,5,5,0,0,0
PM,2020-08-02,95,95,0,0,0
PO,2020-08-02,5,5,0,0,0
S,2020-08-02,23,23,0,0,0
SA,2020-08-02,11,11,0,0,0
SE,2020-08-02,29,29,0,0,0
SG,2020-08-02,2,2,0,0,0
SO,2020-08-02,4,4,0,0,0
SS,2020-08-02,50,50,0,0,0
T,2020-08-02,23,23,0,0,0
TE,2020-08-02,26,26,0,0,0
TF,2020-08-02,3,3,0,0,0
TO,2020-08-02,31,31,0,0,0
V,2020-08-02,116,116,0,0,0
VA,2020-08-02,12,12,0,0,0
VI,2020-08-02,32,32,0,0,0
Z,2020-08-02,389,384,0,0,5
ZA,2020-08-02,4,4,0,0,0
A,2020-08-03,68,68,0,0,0
AB,2020-08-03,8,8,0,0,0
AL,2020-08-03,98,98,0,0,0
AV,2020-08-03,4,4,0,0,0
B,2020-08-03,738,738,0,0,0
BA,2020-08-03,16,16,0,0,0
BI,2020-08-03,292,292,0,0,0
BU,2020-08-03,36,36,0,0,0
C,2020-08-03,39,39,0,0,0
CA,2020-08-03,21,21,0,0,0
CC,2020-08-03,4,4,0,0,0
CE,2020-08-03,0,0,0,0,0
CO,2020-08-03,14,14,0,0,0
CR,2020-08-03,14,14,0,0,0
CS,2020-08-03,8,8,0,0,0
CU,2020-08-03,1,1,0,0,0
GC,2020-08-03,27,27,0,0,0
GI,2020-08-03,44,44,0,0,0
GR,2020-08-03,11,11,0,0,0
GU,2020-08-03,16,16,0,0,0
H,2020-08-03,2,2,0,0,0
HU,2020-08-03,49,49,0,0,0
J,2020-08-03,15,15,0,0,0
L,2020-08-03,91,90,0,1,0
LE,2020-08-03,2,2,0,0,0
LO,2020-08-03,10,9,0,1,0
LU,2020-08-03,3,3,0,0,0
M,2020-08-03,918,918,0,0,0
MA,2020-08-03,80,80,0,0,0
ME,2020-08-03,4,4,0,0,0
MU,2020-08-03,75,75,0,0,0
NA,2020-08-03,106,106,0,0,0
O,2020-08-03,12,12,0,0,0
OR,2020-08-03,0,0,0,0,0
P,2020-08-03,1,1,0,0,0
PM,2020-08-03,147,147,0,0,0
PO,2020-08-03,16,16,0,0,0
S,2020-08-03,41,41,0,0,0
SA,2020-08-03,24,24,0,0,0
SE,2020-08-03,33,33,0,0,0
SG,2020-08-03,2,2,0,0,0
SO,2020-08-03,8,8,0,0,0
SS,2020-08-03,64,64,0,0,0
T,2020-08-03,42,42,0,0,0
TE,2020-08-03,23,23,0,0,0
TF,2020-08-03,7,7,0,0,0
TO,2020-08-03,35,35,0,0,0
V,2020-08-03,175,175,0,0,0
VA,2020-08-03,21,21,0,0,0
VI,2020-08-03,47,47,0,0,0
Z,2020-08-03,384,373,0,0,11
ZA,2020-08-03,3,3,0,0,0
A,2020-08-04,76,76,0,0,0
AB,2020-08-04,20,20,0,0,0
AL,2020-08-04,81,81,0,0,0
AV,2020-08-04,3,3,0,0,0
B,2020-08-04,812,810,0,2,0
BA,2020-08-04,4,4,0,0,0
BI,2020-08-04,251,251,0,0,0
BU,2020-08-04,82,82,0,0,0
C,2020-08-04,31,31,0,0,0
CA,2020-08-04,16,16,0,0,0
CC,2020-08-04,11,11,0,0,0
CE,2020-08-04,0,0,0,0,0
CO,2020-08-04,9,9,0,0,0
CR,2020-08-04,24,24,0,0,0
CS,2020-08-04,17,17,0,0,0
CU,2020-08-04,7,7,0,0,0
GC,2020-08-04,41,41,0,0,0
GI,2020-08-04,53,53,0,0,0
GR,2020-08-04,17,17,0,0,0
GU,2020-08-04,11,11,0,0,0
H,2020-08-04,3,3,0,0,0
HU,2020-08-04,123,121,0,0,2
J,2020-08-04,4,4,0,0,0
L,2020-08-04,93,92,0,1,0
LE,2020-08-04,8,8,0,0,0
LO,2020-08-04,8,8,0,0,0
LU,2020-08-04,3,3,0,0,0
M,2020-08-04,1084,1084,0,0,0
MA,2020-08-04,84,84,0,0,0
ME,2020-08-04,5,5,0,0,0
MU,2020-08-04,97,97,0,0,0
NA,2020-08-04,84,84,0,0,0
O,2020-08-04,18,18,0,0,0
OR,2020-08-04,3,3,0,0,0
P,2020-08-04,7,7,0,0,0
PM,2020-08-04,172,172,0,0,0
PO,2020-08-04,19,19,0,0,0
S,2020-08-04,49,49,0,0,0
SA,2020-08-04,28,28,0,0,0
SE,2020-08-04,53,53,0,0,0
SG,2020-08-04,7,7,0,0,0
SO,2020-08-04,16,16,0,0,0
SS,2020-08-04,62,62,0,0,0
T,2020-08-04,35,35,0,0,0
TE,2020-08-04,42,42,0,0,0
TF,2020-08-04,11,11,0,0,0
TO,2020-08-04,36,36,0,0,0
V,2020-08-04,225,225,0,0,0
VA,2020-08-04,27,27,0,0,0
VI,2020-08-04,51,51,0,0,0
Z,2020-08-04,363,350,0,1,12
ZA,2020-08-04,5,5,0,0,0
A,2020-08-05,90,90,0,0,0
AB,2020-08-05,15,15,0,0,0
AL,2020-08-05,99,99,0,0,0
AV,2020-08-05,4,4,0,0,0
B,2020-08-05,848,846,0,2,0
BA,2020-08-05,21,21,0,0,0
BI,2020-08-05,245,245,0,0,0
BU,2020-08-05,116,116,0,0,0
C,2020-08-05,28,28,0,0,0
CA,2020-08-05,29,29,0,0,0
CC,2020-08-05,13,13,0,0,0
CE,2020-08-05,0,0,0,0,0
CO,2020-08-05,15,15,0,0,0
CR,2020-08-05,27,27,0,0,0
CS,2020-08-05,18,18,0,0,0
CU,2020-08-05,5,5,0,0,0
GC,2020-08-05,51,51,0,0,0
GI,2020-08-05,41,41,0,0,0
GR,2020-08-05,28,28,0,0,0
GU,2020-08-05,18,18,0,0,0
H,2020-08-05,5,5,0,0,0
HU,2020-08-05,42,41,0,0,1
J,2020-08-05,27,27,0,0,0
L,2020-08-05,76,75,0,1,0
LE,2020-08-05,7,7,0,0,0
LO,2020-08-05,26,26,0,0,0
LU,2020-08-05,5,5,0,0,0
M,2020-08-05,1060,1060,0,0,0
MA,2020-08-05,104,104,0,0,0
ME,2020-08-05,1,1,0,0,0
MU,2020-08-05,63,63,0,0,0
NA,2020-08-05,82,82,0,0,0
O,2020-08-05,40,40,0,0,0
OR,2020-08-05,2,2,0,0,0
P,2020-08-05,4,4,0,0,0
PM,2020-08-05,157,157,0,0,0
PO,2020-08-05,6,6,0,0,0
S,2020-08-05,30,30,0,0,0
SA,2020-08-05,18,18,0,0,0
SE,2020-08-05,30,30,0,0,0
SG,2020-08-05,8,8,0,0,0
SO,2020-08-05,7,7,0,0,0
SS,2020-08-05,69,69,0,0,0
T,2020-08-05,40,40,0,0,0
TE,2020-08-05,22,22,0,0,0
TF,2020-08-05,16,16,0,0,0
TO,2020-08-05,27,27,0,0,0
V,2020-08-05,228,228,0,0,0
VA,2020-08-05,44,44,0,0,0
VI,2020-08-05,59,59,0,0,0
Z,2020-08-05,362,347,0,0,15
ZA,2020-08-05,4,4,0,0,0
A,2020-08-06,72,72,0,0,0
AB,2020-08-06,23,23,0,0,0
AL,2020-08-06,114,114,0,0,0
AV,2020-08-06,4,4,0,0,0
B,2020-08-06,775,773,0,2,0
BA,2020-08-06,21,21,0,0,0
BI,2020-08-06,205,205,0,0,0
BU,2020-08-06,54,54,0,0,0
C,2020-08-06,78,78,0,0,0
CA,2020-08-06,22,22,0,0,0
CC,2020-08-06,8,8,0,0,0
CE,2020-08-06,1,1,0,0,0
CO,2020-08-06,25,25,0,0,0
CR,2020-08-06,26,26,0,0,0
CS,2020-08-06,13,13,0,0,0
CU,2020-08-06,8,8,0,0,0
GC,2020-08-06,59,59,0,0,0
GI,2020-08-06,59,59,0,0,0
GR,2020-08-06,25,25,0,0,0
GU,2020-08-06,25,25,0,0,0
H,2020-08-06,5,5,0,0,0
HU,2020-08-06,45,44,0,0,1
J,2020-08-06,15,15,0,0,0
L,2020-08-06,76,75,0,1,0
LE,2020-08-06,11,11,0,0,0
LO,2020-08-06,16,16,0,0,0
LU,2020-08-06,9,9,0,0,0
M,2020-08-06,1067,1067,0,0,0
MA,2020-08-06,118,118,0,0,0
ME,2020-08-06,3,3,0,0,0
MU,2020-08-06,61,61,0,0,0
NA,2020-08-06,86,86,0,0,0
O,2020-08-06,38,38,0,0,0
OR,2020-08-06,1,1,0,0,0
P,2020-08-06,10,10,0,0,0
PM,2020-08-06,165,165,0,0,0
PO,2020-08-06,13,13,0,0,0
S,2020-08-06,45,45,0,0,0
SA,2020-08-06,17,17,0,0,0
SE,2020-08-06,27,27,0,0,0
SG,2020-08-06,4,4,0,0,0
SO,2020-08-06,12,12,0,0,0
SS,2020-08-06,96,96,0,0,0
T,2020-08-06,29,29,0,0,0
TE,2020-08-06,35,34,0,0,1
TF,2020-08-06,13,13,0,0,0
TO,2020-08-06,35,35,0,0,0
V,2020-08-06,211,211,0,0,0
VA,2020-08-06,30,30,0,0,0
VI,2020-08-06,47,47,0,0,0
Z,2020-08-06,430,417,0,0,13
ZA,2020-08-06,2,2,0,0,0
A,2020-08-07,80,80,0,0,0
AB,2020-08-07,22,22,0,0,0
AL,2020-08-07,116,116,0,0,0
AV,2020-08-07,5,5,0,0,0
B,2020-08-07,957,955,0,2,0
BA,2020-08-07,38,38,0,0,0
BI,2020-08-07,175,175,0,0,0
BU,2020-08-07,84,84,0,0,0
C,2020-08-07,88,88,0,0,0
CA,2020-08-07,35,35,0,0,0
CC,2020-08-07,7,7,0,0,0
CE,2020-08-07,1,1,0,0,0
CO,2020-08-07,20,20,0,0,0
CR,2020-08-07,19,19,0,0,0
CS,2020-08-07,15,15,0,0,0
CU,2020-08-07,6,6,0,0,0
GC,2020-08-07,60,60,0,0,0
GI,2020-08-07,47,47,0,0,0
GR,2020-08-07,26,26,0,0,0
GU,2020-08-07,20,20,0,0,0
H,2020-08-07,4,4,0,0,0
HU,2020-08-07,63,62,0,0,1
J,2020-08-07,36,36,0,0,0
L,2020-08-07,69,69,0,0,0
LE,2020-08-07,11,11,0,0,0
LO,2020-08-07,21,20,0,0,1
LU,2020-08-07,10,10,0,0,0
M,2020-08-07,1347,1347,0,0,0
MA,2020-08-07,136,136,0,0,0
ME,2020-08-07,6,5,0,0,1
MU,2020-08-07,110,110,0,0,0
NA,2020-08-07,114,114,0,0,0
O,2020-08-07,28,28,0,0,0
OR,2020-08-07,6,6,0,0,0
P,2020-08-07,5,5,0,0,0
PM,2020-08-07,187,187,0,0,0
PO,2020-08-07,14,14,0,0,0
S,2020-08-07,44,44,0,0,0
SA,2020-08-07,40,40,0,0,0
SE,2020-08-07,43,43,0,0,0
SG,2020-08-07,9,9,0,0,0
SO,2020-08-07,14,13,0,1,0
SS,2020-08-07,41,41,0,0,0
T,2020-08-07,52,52,0,0,0
TE,2020-08-07,46,46,0,0,0
TF,2020-08-07,9,9,0,0,0
TO,2020-08-07,45,45,0,0,0
V,2020-08-07,221,221,0,0,0
VA,2020-08-07,50,50,0,0,0
VI,2020-08-07,43,43,0,0,0
Z,2020-08-07,435,425,0,0,10
ZA,2020-08-07,4,4,0,0,0
A,2020-08-08,79,79,0,0,0
AB,2020-08-08,19,19,0,0,0
AL,2020-08-08,98,98,0,0,0
AV,2020-08-08,5,5,0,0,0
B,2020-08-08,579,579,0,0,0
BA,2020-08-08,13,13,0,0,0
BI,2020-08-08,206,206,0,0,0
BU,2020-08-08,55,55,0,0,0
C,2020-08-08,55,55,0,0,0
CA,2020-08-08,36,36,0,0,0
CC,2020-08-08,7,7,0,0,0
CE,2020-08-08,2,2,0,0,0
CO,2020-08-08,10,10,0,0,0
CR,2020-08-08,24,24,0,0,0
CS,2020-08-08,10,10,0,0,0
CU,2020-08-08,11,11,0,0,0
GC,2020-08-08,50,50,0,0,0
GI,2020-08-08,32,32,0,0,0
GR,2020-08-08,18,18,0,0,0
GU,2020-08-08,20,20,0,0,0
H,2020-08-08,11,11,0,0,0
HU,2020-08-08,50,49,0,0,1
J,2020-08-08,24,24,0,0,0
L,2020-08-08,61,61,0,0,0
LE,2020-08-08,4,4,0,0,0
LO,2020-08-08,12,12,0,0,0
LU,2020-08-08,10,10,0,0,0
M,2020-08-08,990,990,0,0,0
MA,2020-08-08,112,112,0,0,0
ME,2020-08-08,3,3,0,0,0
MU,2020-08-08,87,87,0,0,0
NA,2020-08-08,91,91,0,0,0
O,2020-08-08,23,23,0,0,0
OR,2020-08-08,5,5,0,0,0
P,2020-08-08,3,3,0,0,0
PM,2020-08-08,187,187,0,0,0
PO,2020-08-08,12,12,0,0,0
S,2020-08-08,43,43,0,0,0
SA,2020-08-08,10,10,0,0,0
SE,2020-08-08,40,40,0,0,0
SG,2020-08-08,6,6,0,0,0
SO,2020-08-08,11,11,0,0,0
SS,2020-08-08,51,51,0,0,0
T,2020-08-08,21,21,0,0,0
TE,2020-08-08,14,14,0,0,0
TF,2020-08-08,16,16,0,0,0
TO,2020-08-08,64,64,0,0,0
V,2020-08-08,204,204,0,0,0
VA,2020-08-08,50,50,0,0,0
VI,2020-08-08,33,33,0,0,0
Z,2020-08-08,441,422,0,0,19
ZA,2020-08-08,10,10,0,0,0
A,2020-08-09,55,55,0,0,0
AB,2020-08-09,16,16,0,0,0
AL,2020-08-09,50,50,0,0,0
AV,2020-08-09,10,10,0,0,0
B,2020-08-09,415,415,0,0,0
BA,2020-08-09,4,4,0,0,0
BI,2020-08-09,396,396,0,0,0
BU,2020-08-09,127,127,0,0,0
C,2020-08-09,34,34,0,0,0
CA,2020-08-09,39,39,0,0,0
CC,2020-08-09,6,6,0,0,0
CE,2020-08-09,1,1,0,0,0
CO,2020-08-09,30,30,0,0,0
CR,2020-08-09,16,16,0,0,0
CS,2020-08-09,9,9,0,0,0
CU,2020-08-09,6,6,0,0,0
GC,2020-08-09,78,78,0,0,0
GI,2020-08-09,27,27,0,0,0
GR,2020-08-09,29,29,0,0,0
GU,2020-08-09,31,31,0,0,0
H,2020-08-09,2,2,0,0,0
HU,2020-08-09,31,29,0,0,2
J,2020-08-09,10,10,0,0,0
L,2020-08-09,45,45,0,0,0
LE,2020-08-09,11,11,0,0,0
LO,2020-08-09,20,20,0,0,0
LU,2020-08-09,6,6,0,0,0
M,2020-08-09,926,926,0,0,0
MA,2020-08-09,94,94,0,0,0
ME,2020-08-09,5,5,0,0,0
MU,2020-08-09,94,94,0,0,0
NA,2020-08-09,116,116,0,0,0
O,2020-08-09,35,35,0,0,0
OR,2020-08-09,7,7,0,0,0
P,2020-08-09,3,3,0,0,0
PM,2020-08-09,164,164,0,0,0
PO,2020-08-09,17,17,0,0,0
S,2020-08-09,29,29,0,0,0
SA,2020-08-09,31,31,0,0,0
SE,2020-08-09,41,41,0,0,0
SG,2020-08-09,5,5,0,0,0
SO,2020-08-09,15,14,0,1,0
SS,2020-08-09,74,74,0,0,0
T,2020-08-09,38,38,0,0,0
TE,2020-08-09,15,14,0,0,1
TF,2020-08-09,8,8,0,0,0
TO,2020-08-09,47,47,0,0,0
V,2020-08-09,174,174,0,0,0
VA,2020-08-09,37,37,0,0,0
VI,2020-08-09,54,54,0,0,0
Z,2020-08-09,246,228,0,0,18
ZA,2020-08-09,5,5,0,0,0
A,2020-08-10,112,112,0,0,0
AB,2020-08-10,23,23,0,0,0
AL,2020-08-10,93,93,0,0,0
AV,2020-08-10,9,9,0,0,0
B,2020-08-10,854,853,0,1,0
BA,2020-08-10,12,12,0,0,0
BI,2020-08-10,279,279,0,0,0
BU,2020-08-10,51,51,0,0,0
C,2020-08-10,82,82,0,0,0
CA,2020-08-10,42,42,0,0,0
CC,2020-08-10,14,14,0,0,0
CE,2020-08-10,2,2,0,0,0
CO,2020-08-10,42,42,0,0,0
CR,2020-08-10,42,42,0,0,0
CS,2020-08-10,25,25,0,0,0
CU,2020-08-10,13,13,0,0,0
GC,2020-08-10,111,111,0,0,0
GI,2020-08-10,50,50,0,0,0
GR,2020-08-10,28,28,0,0,0
GU,2020-08-10,36,36,0,0,0
H,2020-08-10,5,5,0,0,0
HU,2020-08-10,40,38,0,0,2
J,2020-08-10,13,13,0,0,0
L,2020-08-10,100,99,0,1,0
LE,2020-08-10,7,7,0,0,0
LO,2020-08-10,54,54,0,0,0
LU,2020-08-10,10,10,0,0,0
M,2020-08-10,1441,1441,0,0,0
MA,2020-08-10,149,149,0,0,0
ME,2020-08-10,14,13,0,0,1
MU,2020-08-10,123,123,0,0,0
NA,2020-08-10,97,97,0,0,0
O,2020-08-10,26,26,0,0,0
